Time,Channel A
(ms),(V)

-32.27849314,4.28754500
-32.26849314,4.27808500
-32.25849314,4.28968200
-32.24849314,4.28891800
-32.23849314,4.29197100
-32.22849314,4.30280400
-32.21849314,4.30646700
-32.20849314,4.30417800
-32.19849314,4.28464600
-32.18849314,4.27732200
-32.17849314,4.29914200
-32.16849314,4.30204200
-32.15849314,4.26725100
-32.14849314,4.29837900
-32.13849314,4.27366000
-32.12849314,4.29624300
-32.11849314,4.26282500
-32.10849314,4.29120800
-32.09849314,4.27961100
-32.08849314,4.27732200
-32.07849314,4.29044500
-32.06849314,4.32828800
-32.05849314,4.31730100
-32.04849314,4.29990500
-32.03849314,4.27594900
-32.02849314,4.28388300
-32.01849314,4.31226500
-32.00849314,4.29487000
-31.99849315,4.26572500
-31.98849315,4.29120800
-31.97849315,4.30494100
-31.96849315,4.29776900
-31.95849315,4.29334400
-31.94849315,4.31012900
-31.93849315,4.28678200
-31.92849315,4.27671100
-31.91849315,4.31150200
-31.90849315,4.28464600
-31.89849315,4.28540900
-31.88849315,4.30066800
-31.87849315,4.28754500
-31.86849315,4.29334400
-31.85849315,4.28388300
-31.84849315,4.31363900
-31.83849315,4.29487000
-31.82849315,4.28251000
-31.81849315,4.27442300
-31.80849315,4.27518600
-31.79849315,4.27228600
-31.78849315,4.29548000
-31.77849315,4.29334400
-31.76849315,4.29258100
-31.75849315,4.29990500
-31.74849315,4.28251000
-31.73849315,4.25199100
-31.72849315,4.28891800
-31.71849315,4.30280400
-31.70849315,4.29334400
-31.69849315,4.28968200
-31.68849315,4.28540900
-31.67849315,4.29624300
-31.66849315,4.29700600
-31.65849315,4.29624300
-31.64849315,4.27808500
-31.63849315,4.29120800
-31.62849315,4.30066800
-31.61849315,4.29044500
-31.60849316,4.28022100
-31.59849316,4.29197100
-31.58849316,4.29197100
-31.57849316,4.28891800
-31.56849316,4.29120800
-31.55849316,4.28388300
-31.54849316,4.29624300
-31.53849316,4.28601900
-31.52849316,4.31806400
-31.51849316,4.28830800
-31.50849316,4.28540900
-31.49849316,4.28464600
-31.48849316,4.28251000
-31.47849316,4.28968200
-31.46849316,4.28678200
-31.45849316,4.29776900
-31.44849316,4.29990500
-31.43849316,4.28968200
-31.42849316,4.29044500
-31.41849316,4.29914200
-31.40849316,4.32386300
-31.39849316,4.29487000
-31.38849316,4.30356700
-31.37849316,4.30066800
-31.36849316,4.30280400
-31.35849316,4.29410700
-31.34849316,4.29487000
-31.33849316,4.28891800
-31.32849316,4.29197100
-31.31849316,4.29990500
-31.30849316,4.28891800
-31.29849316,4.31959000
-31.28849316,4.28388300
-31.27849316,4.30127900
-31.26849316,4.29410700
-31.25849316,4.28601900
-31.24849316,4.28312000
-31.23849316,4.30570400
-31.22849316,4.29990500
-31.21849316,4.30066800
-31.20849317,4.27594900
-31.19849317,4.27671100
-31.18849317,4.29837900
-31.17849317,4.28830800
-31.16849317,4.28830800
-31.15849317,4.31806400
-31.14849317,4.28754500
-31.13849317,4.29487000
-31.12849317,4.26435100
-31.11849317,4.29914200
-31.10849317,4.28601900
-31.09849317,4.29624300
-31.08849317,4.26145200
-31.07849317,4.27671100
-31.06849317,4.29990500
-31.05849317,4.25916300
-31.04849317,4.28968200
-31.03849317,4.28312000
-31.02849317,4.27961100
-31.01849317,4.30127900
