Time,Channel A
(ms),(V)

-301.34889468,3.29447300
-301.33889468,3.29447300
-301.32889468,3.29447300
-301.31889468,3.29371000
-301.30889468,3.26761700
-301.29889468,3.28714900
-301.28889468,3.28424900
-301.27889468,3.29081100
-301.26889468,3.27051600
-301.25889468,3.29508400
-301.24889468,3.27997700
-301.23889468,3.32270300
-301.22889468,3.29798300
-301.21889468,3.28135000
-301.20889468,3.26761700
-301.19889468,3.29004800
-301.18889468,3.29218400
-301.17889468,3.27341500
-301.16889468,3.28714900
-301.15889468,3.27768800
-301.14889468,3.28348600
-301.13889468,3.29157400
-301.12889469,3.27707700
-301.11889469,3.32132900
-301.10889469,3.29004800
-301.09889469,3.27707700
-301.08889469,3.28211300
-301.07889469,3.28638600
-301.06889469,3.27341500
-301.05889469,3.28638600
-301.04889469,3.26975300
-301.03889469,3.29874600
-301.02889469,3.29371000
-301.01889469,3.26319200
-301.00889469,3.30088200
-300.99889469,3.29081100
-300.98889469,3.28211300
-300.97889469,3.28638600
-300.96889469,3.29660900
-300.95889469,3.27997700
-300.94889469,3.27707700
-300.93889469,3.29218400
-300.92889469,3.29218400
-300.91889469,3.30317100
-300.90889469,3.26899000
-300.89889469,3.27188900
-300.88889469,3.28424900
-300.87889469,3.28867500
-300.86889469,3.28867500
-300.85889469,3.29371000
-300.84889469,3.30027200
-300.83889469,3.27768800
-300.82889469,3.27631400
-300.81889469,3.29294700
-300.80889469,3.27768800
-300.79889469,3.28058700
-300.78889469,3.29447300
-300.77889469,3.27707700
-300.76889469,3.29874600
-300.75889469,3.28287600
-300.74889469,3.33216400
-300.73889469,3.29660900
-300.72889470,3.29157400
-300.71889470,3.26532800
-300.70889470,3.27768800
-300.69889470,3.27478900
-300.68889470,3.26181800
-300.67889470,3.30454400
-300.66889470,3.29218400
-300.65889470,3.30088200
-300.64889470,3.28867500
-300.63889470,3.27112700
-300.62889470,3.26181800
-300.61889470,3.28928500
-300.60889470,3.28714900
-300.59889470,3.29081100
-300.58889470,3.28348600
-300.57889470,3.26395500
-300.56889470,3.28928500
-300.55889470,3.29218400
-300.54889470,3.30607000
-300.53889470,3.29447300
-300.52889470,3.28638600
-300.51889470,3.26242900
-300.50889470,3.27707700
-300.49889470,3.26532800
