Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),micros (),CZL635 (),Degraw (),TAL220 ()
61516,1697377492307,6.6290804E7,662641.0,-701657.0,-945245.0
61517,1697377492307,6.629184E7,666272.0,-695892.0,-946328.0
61518,1697377492309,6.6292872E7,669346.0,-699852.0,-940697.0
61519,1697377492309,6.6293908E7,663426.0,-699919.0,-945912.0
61520,1697377492310,6.6294944E7,667786.0,-702318.0,-951163.0
61521,1697377492312,6.629598E7,661317.0,-698651.0,-946829.0
61522,1697377492312,6.6297016E7,663052.0,-701126.0,-953556.0
61523,1697377492314,6.6298048E7,660898.0,-701283.0,-950192.0
61524,1697377492315,6.6299084E7,659379.0,-702695.0,-950929.0
61525,1697377492315,6.630012E7,664377.0,-694820.0,-952310.0
61526,1697377492316,6.6301156E7,668213.0,-700501.0,-949185.0
61527,1697377492318,6.6302192E7,670263.0,-695858.0,-947622.0
61528,1697377492319,6.6303224E7,667260.0,-693788.0,-948215.0
61529,1697377492321,6.630426E7,669600.0,-699202.0,-944891.0
61530,1697377492321,6.6305296E7,666630.0,-696125.0,-945782.0
61531,1697377492323,6.6306332E7,666869.0,-691330.0,-944252.0
61532,1697377492324,6.6307368E7,665071.0,-699427.0,-938579.0
61533,1697377492325,6.63084E7,675129.0,-693335.0,-942815.0
61534,1697377492327,6.6309436E7,667313.0,-692879.0,-940484.0
61535,1697377492327,6.6310472E7,670966.0,-696204.0,-938324.0
61536,1697377492328,6.6311508E7,671765.0,-698257.0,-948221.0
61537,1697377492328,6.6312544E7,664287.0,-698409.0,-947290.0
61538,1697377492330,6.6313576E7,662239.0,-697917.0,-950817.0
61539,1697377492330,6.6314612E7,663795.0,-698007.0,-944539.0
61540,1697377492331,6.6315648E7,663938.0,-695549.0,-948811.0
61541,1697377492332,6.6316684E7,657793.0,-696103.0,-947925.0
61542,1697377492334,6.631772E7,665353.0,-699078.0,-950474.0
61543,1697377492334,6.6318756E7,662197.0,-701413.0,-953632.0
61544,1697377492336,6.6319792E7,669287.0,-703066.0,-951593.0
61545,1697377492338,6.6320824E7,663384.0,-695529.0,-952628.0
61546,1697377492338,6.632186E7,664869.0,-698445.0,-949787.0
61547,1697377492340,6.6322896E7,661775.0,-698294.0,-946328.0
61548,1697377492340,6.6323932E7,663941.0,-698392.0,-952077.0
61549,1697377492341,6.6324968E7,665699.0,-701503.0,-943105.0
61550,1697377492342,6.6326E7,667023.0,-696946.0,-945633.0
61551,1697377492344,6.6327036E7,667395.0,-693315.0,-942759.0
61552,1697377492344,6.6328072E7,671512.0,-693757.0,-947380.0
61553,1697377492346,6.6329108E7,671366.0,-696690.0,-942739.0
61554,1697377492346,6.6330144E7,671031.0,-697312.0,-942348.0
61555,1697377492347,6.6331176E7,667456.0,-693723.0,-942908.0
61556,1697377492349,6.6332212E7,666649.0,-699036.0,-945819.0
61557,1697377492349,6.6333248E7,665710.0,-697132.0,-945256.0
61558,1697377492350,6.6334284E7,660723.0,-701157.0,-945223.0
61559,1697377492352,6.633532E7,660062.0,-696564.0,-950330.0
61560,1697377492352,6.6336352E7,665685.0,-696761.0,-952937.0
61561,1697377492353,6.6337392E7,660316.0,-697472.0,-950881.0
61562,1697377492354,6.6338424E7,663201.0,-703606.0,-958090.0
61563,1697377492356,6.633946E7,664306.0,-700181.0,-949925.0
61564,1697377492356,6.6340496E7,665901.0,-697185.0,-948159.0
61565,1697377492357,6.6341532E7,662852.0,-700397.0,-955064.0
61566,1697377492359,6.6342568E7,664973.0,-697925.0,-949019.0
61567,1697377492359,6.63436E7,668877.0,-693141.0,-947200.0
61568,1697377492361,6.6344636E7,671132.0,-693929.0,-945723.0
61569,1697377492361,6.6345672E7,670798.0,-698116.0,-943378.0
61570,1697377492362,6.6346708E7,670494.0,-697686.0,-941223.0
61571,1697377492363,6.6347744E7,673138.0,-693498.0,-950122.0
61572,1697377492364,6.6348776E7,670126.0,-695546.0,-940658.0
61573,1697377492365,6.6349812E7,671695.0,-701556.0,-945453.0
61574,1697377492366,6.6350848E7,671526.0,-698316.0,-946775.0
61575,1697377492368,6.6351884E7,667347.0,-697886.0,-941870.0
61576,1697377492368,6.635292E7,666807.0,-701919.0,-947203.0
61577,1697377492369,6.6353952E7,665620.0,-695039.0,-950707.0
61578,1697377492371,6.6354992E7,662639.0,-700105.0,-948688.0
61579,1697377492372,6.6356024E7,664436.0,-700684.0,-951506.0
61580,1697377492374,6.635706E7,663364.0,-697950.0,-945014.0
61581,1697377492374,6.6358096E7,657984.0,-701193.0,-947447.0
61582,1697377492376,6.6359132E7,663114.0,-704616.0,-949748.0
61583,1697377492376,6.6360168E7,661955.0,-699556.0,-952259.0
61584,1697377492377,6.63612E7,663437.0,-694041.0,-948896.0
61585,1697377492378,6.6362236E7,664405.0,-695383.0,-945709.0
61586,1697377492379,6.6363272E7,664644.0,-696730.0,-943313.0
61587,1697377492380,6.6364308E7,667487.0,-702884.0,-945689.0
61588,1697377492381,6.6365344E7,669133.0,-694184.0,-941161.0
61589,1697377492383,6.6366376E7,665744.0,-692840.0,-944092.0
61590,1697377492383,6.6367416E7,670396.0,-693976.0,-944432.0
61591,1697377492384,6.6368448E7,670964.0,-693729.0,-941009.0
61592,1697377492385,6.6369484E7,672533.0,-693557.0,-943178.0
61593,1697377492387,6.637052E7,668444.0,-698043.0,-943189.0
61594,1697377492387,6.6371556E7,666731.0,-696623.0,-941313.0
61595,1697377492389,6.6372592E7,667049.0,-695543.0,-943108.0
61596,1697377492391,6.6373624E7,669237.0,-697180.0,-943749.0
61597,1697377492391,6.637466E7,664765.0,-696437.0,-948221.0
61598,1697377492391,6.6375696E7,663958.0,-698960.0,-950237.0
61599,1697377492393,6.6376732E7,663657.0,-700105.0,-956039.0
61600,1697377492394,6.6377768E7,658766.0,-692607.0,-949104.0
61601,1697377492396,6.63788E7,666315.0,-704031.0,-949014.0
61602,1697377492396,6.6379836E7,665367.0,-705409.0,-951492.0
61603,1697377492397,6.6380872E7,663980.0,-697692.0,-951171.0
61604,1697377492398,6.6381908E7,661983.0,-700529.0,-946229.0
61605,1697377492399,6.6382944E7,663876.0,-701708.0,-945504.0
61606,1697377492401,6.6383976E7,667951.0,-695442.0,-945881.0
61607,1697377492401,6.6385016E7,668818.0,-698637.0,-944624.0
61608,1697377492401,6.6386048E7,671189.0,-696089.0,-944112.0
61609,1697377492403,6.6387084E7,667912.0,-694949.0,-946848.0
61610,1697377492405,6.638812E7,663766.0,-692854.0,-939755.0
61611,1697377492405,6.6389156E7,673174.0,-696524.0,-940689.0
61612,1697377492407,6.6390192E7,670882.0,-692612.0,-950161.0
61613,1697377492408,6.6391224E7,671712.0,-700836.0,-940765.0
61614,1697377492408,6.639226E7,670230.0,-693990.0,-945428.0
61615,1697377492410,6.6393296E7,665457.0,-700454.0,-950448.0
61616,1697377492411,6.6394332E7,659657.0,-701306.0,-945909.0
61617,1697377492413,6.6395368E7,670938.0,-700184.0,-946710.0
61618,1697377492413,6.63964E7,663615.0,-697540.0,-945082.0
61619,1697377492415,6.6397436E7,663173.0,-701955.0,-953008.0
61620,1697377492415,6.6398472E7,661016.0,-699157.0,-952847.0
61621,1697377492416,6.6399508E7,660602.0,-695574.0,-948108.0
61622,1697377492417,6.6400544E7,667305.0,-695925.0,-949880.0
61623,1697377492418,6.640158E7,664020.0,-696482.0,-950457.0
61624,1697377492420,6.6402616E7,669313.0,-697306.0,-946964.0
61625,1697377492420,6.6403648E7,665153.0,-698240.0,-951956.0
61626,1697377492422,6.6404684E7,670680.0,-693549.0,-945490.0
61627,1697377492422,6.640572E7,666714.0,-696890.0,-947636.0
61628,1697377492424,6.6406756E7,669079.0,-695264.0,-943268.0
61629,1697377492424,6.6407792E7,667791.0,-692944.0,-941524.0
61630,1697377492425,6.6408824E7,666396.0,-696901.0,-942992.0
61631,1697377492426,6.640986E7,671982.0,-696420.0,-946719.0
61632,1697377492427,6.6410896E7,666900.0,-699891.0,-944865.0
61633,1697377492428,6.6411932E7,668196.0,-699652.0,-945262.0
61634,1697377492430,6.6412968E7,663125.0,-698465.0,-942368.0
61635,1697377492430,6.6414004E7,666112.0,-697408.0,-948429.0
61636,1697377492431,6.641504E7,664366.0,-700769.0,-944851.0
61637,1697377492432,6.6416072E7,667262.0,-698912.0,-947461.0
61638,1697377492433,6.6417108E7,665513.0,-696066.0,-955325.0
61639,1697377492435,6.6418144E7,664852.0,-700355.0,-954169.0
61640,1697377492435,6.641918E7,660431.0,-703550.0,-951703.0
61641,1697377492436,6.6420216E7,662405.0,-703876.0,-949852.0
61642,1697377492438,6.6421248E7,668956.0,-693549.0,-946536.0
61643,1697377492438,6.6422284E7,663249.0,-703744.0,-943971.0
61644,1697377492439,6.642332E7,666821.0,-694269.0,-949593.0
61645,1697377492441,6.6424356E7,669411.0,-700155.0,-945881.0
61646,1697377492441,6.6425392E7,668323.0,-693194.0,-946533.0
61647,1697377492442,6.6426424E7,673003.0,-691873.0,-947779.0
61648,1697377492444,6.6427464E7,668868.0,-696654.0,-943839.0
61649,1697377492444,6.6428496E7,671689.0,-699565.0,-940320.0
61650,1697377492445,6.6429532E7,670913.0,-696305.0,-940239.0
61651,1697377492447,6.6430568E7,670955.0,-695084.0,-940225.0
61652,1697377492447,6.64316E7,665541.0,-694266.0,-947377.0
61653,1697377492449,6.643264E7,666846.0,-696752.0,-942835.0
61654,1697377492451,6.6433672E7,663885.0,-699891.0,-945487.0
61655,1697377492451,6.6434708E7,664661.0,-696794.0,-952026.0
61656,1697377492452,6.6435744E7,663204.0,-698114.0,-952127.0
61657,1697377492452,6.643678E7,662217.0,-699779.0,-948946.0
61658,1697377492453,6.6437816E7,662695.0,-705958.0,-950229.0
61659,1697377492455,6.6438848E7,667133.0,-700167.0,-947990.0
61660,1697377492456,6.6439884E7,665780.0,-702082.0,-952214.0
61661,1697377492457,6.644092E7,665879.0,-694879.0,-956577.0
61662,1697377492457,6.6441956E7,664638.0,-694921.0,-944528.0
61663,1697377492459,6.6442992E7,668072.0,-695436.0,-949492.0
61664,1697377492460,6.6444024E7,670303.0,-694244.0,-946443.0
61665,1697377492461,6.6445064E7,673877.0,-700015.0,-946604.0
61666,1697377492463,6.6446096E7,669062.0,-694952.0,-943724.0
61667,1697377492463,6.6447132E7,666987.0,-697005.0,-944840.0
61668,1697377492465,6.6448168E7,668700.0,-698572.0,-946682.0
61669,1697377492465,6.6449204E7,667718.0,-696811.0,-942897.0
61670,1697377492466,6.645024E7,669144.0,-699224.0,-948077.0
61671,1697377492468,6.6451272E7,664427.0,-691960.0,-943842.0
61672,1697377492468,6.6452308E7,663927.0,-693754.0,-947149.0
61673,1697377492469,6.6453344E7,666433.0,-695371.0,-946741.0
61674,1697377492471,6.645438E7,663648.0,-701168.0,-951959.0
61675,1697377492471,6.6455416E7,664301.0,-696482.0,-948193.0
61676,1697377492472,6.6456448E7,662172.0,-699492.0,-948834.0
61677,1697377492473,6.6457484E7,664582.0,-690042.0,-948508.0
61678,1697377492475,6.645852E7,659227.0,-700181.0,-949056.0
61679,1697377492475,6.6459556E7,666447.0,-699146.0,-948173.0
61680,1697377492477,6.6460592E7,668911.0,-700625.0,-950400.0
61681,1697377492478,6.6461624E7,666680.0,-695813.0,-946671.0
61682,1697377492480,6.6462664E7,666812.0,-699317.0,-945647.0
61683,1697377492480,6.6463696E7,667400.0,-698128.0,-937345.0
61684,1697377492481,6.6464732E7,672916.0,-695464.0,-946654.0
61685,1697377492482,6.6465768E7,668221.0,-697042.0,-939221.0
61686,1697377492483,6.6466804E7,671580.0,-700569.0,-943726.0
61687,1697377492484,6.646784E7,667878.0,-696142.0,-944657.0
61688,1697377492486,6.6468872E7,668103.0,-697323.0,-944047.0
61689,1697377492486,6.6469908E7,666416.0,-694485.0,-941949.0
61690,1697377492487,6.6470944E7,667352.0,-697469.0,-942759.0
61691,1697377492489,6.647198E7,668196.0,-699736.0,-947484.0
61692,1697377492489,6.6473016E7,662023.0,-700904.0,-946702.0
61693,1697377492491,6.6474048E7,662678.0,-696873.0,-948119.0
61694,1697377492491,6.6475084E7,660403.0,-696553.0,-946739.0
61695,1697377492493,6.647612E7,662951.0,-703364.0,-952707.0
61696,1697377492493,6.6477156E7,664267.0,-697191.0,-953303.0
61697,1697377492495,6.6478192E7,659655.0,-700133.0,-955033.0
61698,1697377492495,6.6479228E7,663176.0,-697979.0,-950611.0
61699,1697377492497,6.6480264E7,665350.0,-696609.0,-950375.0
61700,1697377492497,6.6481296E7,667687.0,-701390.0,-949427.0
61701,1697377492499,6.6482332E7,665822.0,-699202.0,-949748.0
61702,1697377492499,6.6483368E7,668989.0,-695484.0,-946730.0
61703,1697377492500,6.6484404E7,670747.0,-694986.0,-946795.0
61704,1697377492501,6.648544E7,673208.0,-697183.0,-951196.0
61705,1697377492502,6.6486472E7,667853.0,-696288.0,-942646.0
61706,1697377492503,6.6487508E7,667732.0,-694522.0,-945574.0
61707,1697377492504,6.6488544E7,667496.0,-691726.0,-944387.0
61708,1697377492506,6.648958E7,666925.0,-694837.0,-941057.0
61709,1697377492506,6.6490616E7,668728.0,-699939.0,-948856.0
61710,1697377492507,6.6491648E7,666931.0,-700662.0,-940590.0
61711,1697377492509,6.6492684E7,668219.0,-695945.0,-950237.0
61712,1697377492509,6.649372E7,667231.0,-690936.0,-945034.0
61713,1697377492510,6.6494756E7,662796.0,-698738.0,-948001.0
61714,1697377492512,6.6495792E7,666005.0,-698479.0,-955705.0
61715,1697377492514,6.6496824E7,667448.0,-702723.0,-955820.0
61716,1697377492514,6.649786E7,664534.0,-697126.0,-949129.0
61717,1697377492515,6.6498896E7,662900.0,-698834.0,-953984.0
61718,1697377492517,6.6499932E7,661947.0,-701145.0,-949984.0
61719,1697377492517,6.6500968E7,667690.0,-705854.0,-951725.0
61720,1697377492519,6.6502E7,664461.0,-692002.0,-944908.0
61721,1697377492519,6.650304E7,666056.0,-698116.0,-947467.0
61722,1697377492521,6.6504072E7,668798.0,-695405.0,-943634.0
61723,1697377492521,6.6505108E7,668795.0,-697588.0,-946235.0
61724,1697377492522,6.6506144E7,671889.0,-694404.0,-941639.0
61725,1697377492524,6.650718E7,670983.0,-692145.0,-941589.0
61726,1697377492524,6.6508216E7,672440.0,-694910.0,-941687.0
61727,1697377492526,6.6509248E7,668944.0,-696626.0,-939716.0
61728,1697377492527,6.6510284E7,668109.0,-697095.0,-944345.0
61729,1697377492529,6.651132E7,669301.0,-698476.0,-944356.0
61730,1697377492529,6.6512356E7,665732.0,-700161.0,-944320.0
61731,1697377492530,6.6513392E7,667319.0,-699691.0,-948209.0
61732,1697377492532,6.6514424E7,663151.0,-695582.0,-951435.0
61733,1697377492532,6.651546E7,665589.0,-700597.0,-948139.0
61734,1697377492534,6.6516496E7,658164.0,-703660.0,-948870.0
61735,1697377492534,6.6517532E7,665080.0,-695807.0,-954014.0
61736,1697377492535,6.6518568E7,666264.0,-700347.0,-950499.0
61737,1697377492537,6.6519604E7,666233.0,-697886.0,-950527.0
61738,1697377492537,6.652064E7,662366.0,-700769.0,-949104.0
61739,1697377492539,6.6521672E7,668674.0,-697185.0,-947495.0
61740,1697377492539,6.6522708E7,669614.0,-695146.0,-951610.0
61741,1697377492540,6.6523744E7,668013.0,-696572.0,-944109.0
61742,1697377492541,6.652478E7,667186.0,-700724.0,-945434.0
61743,1697377492543,6.6525816E7,667651.0,-693670.0,-946786.0
61744,1697377492543,6.6526848E7,668888.0,-700729.0,-944050.0
61745,1697377492544,6.6527884E7,678335.0,-692759.0,-942537.0
61746,1697377492545,6.652892E7,667802.0,-687758.0,-942717.0
61747,1697377492546,6.6529956E7,670792.0,-698128.0,-944728.0
61748,1697377492547,6.6530992E7,669172.0,-700701.0,-946387.0
61749,1697377492549,6.6532028E7,668660.0,-694550.0,-946564.0
61750,1697377492549,6.6533064E7,669051.0,-698980.0,-946890.0
61751,1697377492550,6.6534096E7,660029.0,-695889.0,-952656.0
61752,1697377492552,6.6535132E7,666953.0,-702029.0,-949135.0
61753,1697377492552,6.6536168E7,664492.0,-696269.0,-948955.0
61754,1697377492554,6.6537204E7,666787.0,-698395.0,-949073.0
61755,1697377492554,6.653824E7,660760.0,-694716.0,-950142.0
61756,1697377492555,6.6539272E7,664464.0,-695551.0,-955843.0
61757,1697377492556,6.6540308E7,663556.0,-699570.0,-945574.0
61758,1697377492557,6.6541344E7,660048.0,-703730.0,-946173.0
61759,1697377492559,6.654238E7,668005.0,-698246.0,-949385.0
61760,1697377492559,6.6543416E7,668303.0,-702299.0,-946702.0
61761,1697377492560,6.6544452E7,675562.0,-699849.0,-942748.0
61762,1697377492562,6.6545488E7,669436.0,-694238.0,-947852.0
61763,1697377492562,6.654652E7,667538.0,-695388.0,-944804.0
61764,1697377492563,6.6547556E7,668638.0,-695082.0,-941294.0
61765,1697377492565,6.6548592E7,665055.0,-692460.0,-943454.0
61766,1697377492565,6.6549628E7,668283.0,-696089.0,-947439.0
61767,1697377492567,6.6550664E7,671242.0,-695332.0,-943144.0
61768,1697377492567,6.6551696E7,668435.0,-697815.0,-941178.0
61769,1697377492569,6.6552732E7,670837.0,-699700.0,-948592.0
61770,1697377492569,6.6553768E7,664967.0,-696963.0,-942303.0
61771,1697377492570,6.6554804E7,659939.0,-699461.0,-951205.0
61772,1697377492572,6.655584E7,664008.0,-696029.0,-949003.0
61773,1697377492573,6.6556872E7,662793.0,-696541.0,-951942.0
61774,1697377492574,6.6557908E7,661539.0,-700881.0,-951596.0
61775,1697377492575,6.6558944E7,660518.0,-701342.0,-953877.0
61776,1697377492576,6.655998E7,667651.0,-701879.0,-954048.0
61777,1697377492577,6.6561016E7,669535.0,-697340.0,-948727.0
61778,1697377492579,6.6562048E7,664804.0,-698215.0,-945886.0
61779,1697377492579,6.6563084E7,665564.0,-692612.0,-945029.0
61780,1697377492581,6.656412E7,668404.0,-695610.0,-942525.0
61781,1697377492581,6.6565156E7,667566.0,-695183.0,-942613.0
61782,1697377492583,6.6566192E7,669543.0,-697022.0,-947532.0
61783,1697377492583,6.6567228E7,669780.0,-696991.0,-946246.0
61784,1697377492584,6.6568264E7,671388.0,-698232.0,-948446.0
61785,1697377492586,6.6569296E7,666267.0,-695065.0,-942334.0
61786,1697377492586,6.6570332E7,665983.0,-695790.0,-946027.0
61787,1697377492588,6.6571368E7,666104.0,-691974.0,-948209.0
61788,1697377492588,6.6572404E7,664560.0,-698187.0,-950237.0
61789,1697377492590,6.657344E7,664298.0,-698122.0,-949908.0
61790,1697377492592,6.6574472E7,665339.0,-702422.0,-951134.0
61791,1697377492592,6.6575508E7,661126.0,-697987.0,-945636.0
61792,1697377492593,6.6576544E7,664872.0,-698116.0,-946404.0
61793,1697377492593,6.657758E7,665021.0,-697998.0,-948066.0
61794,1697377492594,6.6578616E7,654713.0,-702715.0,-951157.0
61795,1697377492596,6.6579648E7,663733.0,-694930.0,-949706.0
61796,1697377492597,6.6580688E7,665291.0,-699202.0,-950024.0
61797,1697377492599,6.658172E7,662611.0,-695056.0,-948904.0
61798,1697377492599,6.6582756E7,664107.0,-699182.0,-948162.0
61799,1697377492601,6.6583792E7,664793.0,-694980.0,-941943.0
61800,1697377492601,6.6584828E7,668258.0,-694111.0,-946277.0
61801,1697377492602,6.6585864E7,670834.0,-696842.0,-946660.0
61802,1697377492603,6.6586896E7,668798.0,-691746.0,-946111.0
61803,1697377492604,6.6587932E7,668857.0,-694851.0,-938087.0
61804,1697377492605,6.6588968E7,672378.0,-691507.0,-945518.0
61805,1697377492607,6.6590004E7,671445.0,-698825.0,-944441.0
61806,1697377492607,6.659104E7,664326.0,-693959.0,-948648.0
61807,1697377492609,6.6592072E7,661632.0,-694803.0,-948811.0
61808,1697377492609,6.6593108E7,671177.0,-698046.0,-946190.0
61809,1697377492610,6.6594144E7,665974.0,-700614.0,-948617.0
61810,1697377492611,6.659518E7,664745.0,-698007.0,-950777.0
61811,1697377492613,6.6596216E7,663336.0,-700108.0,-949813.0
61812,1697377492613,6.6597248E7,665893.0,-702979.0,-948890.0
61813,1697377492615,6.6598288E7,659913.0,-700344.0,-952110.0
61814,1697377492615,6.659932E7,663530.0,-703651.0,-949267.0
61815,1697377492617,6.6600356E7,665246.0,-697306.0,-947172.0
61816,1697377492617,6.6601392E7,665502.0,-700532.0,-948243.0
61817,1697377492618,6.6602428E7,669903.0,-695549.0,-949073.0
61818,1697377492619,6.6603464E7,665912.0,-692829.0,-948780.0
61819,1697377492621,6.6604496E7,670452.0,-699798.0,-946494.0
61820,1697377492621,6.6605532E7,665662.0,-696446.0,-944472.0
61821,1697377492622,6.6606568E7,667971.0,-692660.0,-945099.0
61822,1697377492623,6.6607604E7,670455.0,-694221.0,-946820.0
61823,1697377492625,6.660864E7,668508.0,-695847.0,-941572.0
61824,1697377492625,6.6609672E7,670044.0,-696887.0,-944955.0
61825,1697377492626,6.6610708E7,665842.0,-700754.0,-947039.0
61826,1697377492627,6.6611744E7,664374.0,-700442.0,-949762.0
61827,1697377492629,6.661278E7,666424.0,-696274.0,-942697.0
61828,1697377492630,6.6613816E7,667780.0,-701522.0,-953275.0
61829,1697377492632,6.6614848E7,660403.0,-698625.0,-952797.0
61830,1697377492632,6.6615884E7,666658.0,-700060.0,-951719.0
61831,1697377492633,6.661692E7,665614.0,-698009.0,-950339.0
61832,1697377492635,6.6617956E7,660248.0,-700577.0,-950324.0
61833,1697377492635,6.6618992E7,662920.0,-704681.0,-952091.0
61834,1697377492637,6.6620024E7,664028.0,-697585.0,-951388.0
61835,1697377492637,6.6621064E7,668539.0,-697739.0,-949461.0
61836,1697377492638,6.6622096E7,670798.0,-697717.0,-942950.0
61837,1697377492639,6.6623132E7,666014.0,-699506.0,-945031.0
61838,1697377492640,6.6624168E7,673399.0,-699728.0,-946004.0
61839,1697377492642,6.6625204E7,671959.0,-701159.0,-946699.0
61840,1697377492642,6.662624E7,668764.0,-693993.0,-942534.0
61841,1697377492644,6.6627272E7,662982.0,-700122.0,-939148.0
61842,1697377492644,6.6628308E7,669026.0,-692705.0,-939949.0
61843,1697377492645,6.6629344E7,670185.0,-695658.0,-942565.0
61844,1697377492646,6.663038E7,665915.0,-698822.0,-941468.0
