Time,Channel A
(ms),(V)

-57.97871793,3.26792200
-57.96871793,3.28531800
-57.95871793,3.28669100
-57.94871793,3.26349700
-57.93871793,3.28379200
-57.92871793,3.28882700
-57.91871793,3.27509400
-57.90871793,3.27951900
-57.89871793,3.27585700
-57.88871793,3.26273400
-57.87871793,3.27951900
-57.86871793,3.27662000
-57.85871793,3.27005800
-57.84871793,3.27662000
-57.83871793,3.29477800
-57.82871793,3.26639600
-57.81871793,3.27951900
-57.80871793,3.28882700
-57.79871793,3.27295800
-57.78871793,3.28531800
-57.77871793,3.26273400
-57.76871793,3.27723000
-57.75871793,3.28012900
-57.74871793,3.30195000
-57.73871793,3.29035300
-57.72871794,3.28531800
-57.71871794,3.27509400
-57.70871794,3.29187900
-57.69871794,3.28882700
-57.68871794,3.27005800
-57.67871794,3.28669100
-57.66871794,3.28012900
-57.65871794,3.29111600
-57.64871794,3.27662000
-57.63871794,3.29187900
-57.62871794,3.29248900
-57.61871794,3.27219500
-57.60871794,3.27433100
-57.59871794,3.28592800
-57.58871794,3.29691500
-57.57871794,3.27951900
-57.56871794,3.27509400
-57.55871794,3.27082100
-57.54871794,3.28302900
-57.53871794,3.27951900
-57.52871794,3.29325200
-57.51871794,3.29477800
-57.50871794,3.28531800
-57.49871794,3.30347600
-57.48871794,3.29035300
-57.47871794,3.28165500
-57.46871794,3.25327300
-57.45871794,3.31141100
-57.44871794,3.29615200
-57.43871794,3.28012900
-57.42871794,3.28882700
-57.41871794,3.26059700
-57.40871794,3.28012900
-57.39871794,3.27005800
-57.38871794,3.29187900
-57.37871794,3.28302900
-57.36871794,3.27723000
-57.35871794,3.29187900
-57.34871794,3.28669100
-57.33871794,3.28531800
-57.32871795,3.25907200
-57.31871795,3.29615200
-57.30871795,3.27799300
-57.29871795,3.30118700
-57.28871795,3.28241800
-57.27871795,3.27799300
-57.26871795,3.29248900
-57.25871795,3.28821700
-57.24871795,3.26639600
-57.23871795,3.27005800
-57.22871795,3.27799300
-57.21871795,3.28592800
-57.20871795,3.28669100
-57.19871795,3.27295800
-57.18871795,3.29538900
-57.17871795,3.29035300
-57.16871795,3.25617200
-57.15871795,3.26853200
-57.14871795,3.29905100
-57.13871795,3.26426000
-57.12871795,3.29538900
-57.11871795,3.25769800
-57.10871795,3.30408600
-57.09871795,3.28959000
-57.08871795,3.28959000
-57.07871795,3.30057700
-57.06871795,3.27509400
-57.05871795,3.29828800
-57.04871795,3.27295800
-57.03871795,3.28302900
-57.02871795,3.28531800
-57.01871795,3.28745400
-57.00871795,3.28455400
-56.99871795,3.29248900
-56.98871795,3.29981400
-56.97871795,3.28745400
-56.96871795,3.29767800
-56.95871795,3.28882700
-56.94871795,3.27082100
-56.93871796,3.27509400
-56.92871796,3.30271300
-56.91871796,3.28379200
-56.90871796,3.32224500
-56.89871796,3.25983500
-56.88871796,3.28241800
-56.87871796,3.29187900
-56.86871796,3.30774900
-56.85871796,3.29691500
-56.84871796,3.29325200
-56.83871796,3.28821700
-56.82871796,3.27295800
-56.81871796,3.27799300
-56.80871796,3.30271300
-56.79871796,3.30195000
-56.78871796,3.29691500
-56.77871796,3.29187900
-56.76871796,3.26563300
-56.75871796,3.27585700
-56.74871796,3.28302900
-56.73871796,3.28379200
-56.72871796,3.28592800
-56.71871796,3.29035300
-56.70871796,3.26349700
-56.69871796,3.36954900
-56.68871796,3.29035300
-56.67871796,3.28669100
-56.66871796,3.28882700
-56.65871796,3.27509400
-56.64871796,3.29248900
-56.63871796,3.29187900
-56.62871796,3.29248900
-56.61871796,3.29248900
-56.60871796,3.27219500
-56.59871796,3.28302900
-56.58871796,3.27509400
-56.57871796,3.27005800
-56.56871796,3.27799300
-56.55871796,3.28455400
-56.54871796,3.29828800
-56.53871797,3.29248900
-56.52871797,3.28592800
-56.51871797,3.28455400
-56.50871797,3.29767800
-56.49871797,3.28012900
-56.48871797,3.28959000
-56.47871797,3.28592800
-56.46871797,3.28165500
-56.45871797,3.30561200
-56.44871797,3.29691500
-56.43871797,3.28821700
-56.42871797,3.28882700
-56.41871797,3.27219500
-56.40871797,3.29767800
-56.39871797,3.27585700
-56.38871797,3.28531800
-56.37871797,3.28821700
-56.36871797,3.27433100
-56.35871797,3.27433100
-56.34871797,3.27875600
-56.33871797,3.29111600
-56.32871797,3.27951900
-56.31871797,3.28165500
-56.30871797,3.29325200
-56.29871797,3.28455400
-56.28871797,3.27509400
-56.27871797,3.29187900
-56.26871797,3.28745400
-56.25871797,3.27585700
-56.24871797,3.29401500
-56.23871797,3.27875600
-56.22871797,3.29325200
-56.21871797,3.29615200
-56.20871797,3.28241800
-56.19871797,3.29187900
-56.18871797,3.28379200
-56.17871797,3.28821700
-56.16871797,3.26426000
-56.15871797,3.25693500
-56.14871797,3.25113700
-56.13871798,3.28241800
-56.12871798,3.26639600
-56.11871798,3.28745400
-56.10871798,3.27509400
-56.09871798,3.30988500
-56.08871798,3.29691500
-56.07871798,3.29767800
-56.06871798,3.28455400
-56.05871798,3.28882700
-56.04871798,3.27509400
-56.03871798,3.25983500
-56.02871798,3.28959000
-56.01871798,3.29187900
-56.00871798,3.27875600
-55.99871798,3.27662000
-55.98871798,3.28012900
-55.97871798,3.26426000
-55.96871798,3.25327300
-55.95871798,3.28241800
-55.94871798,3.28592800
-55.93871798,3.26059700
-55.92871798,3.29035300
-55.91871798,3.28089200
-55.90871798,3.25266300
-55.89871798,3.29905100
-55.88871798,3.29035300
-55.87871798,3.27662000
-55.86871798,3.27662000
-55.85871798,3.28241800
-55.84871798,3.29538900
-55.83871798,3.28455400
-55.82871798,3.28959000
-55.81871798,3.28821700
-55.80871798,3.28959000
-55.79871798,3.28592800
